target_0,target_1,agent_H_NH,tool_mediated,transitivity,touch_2
57,0.9772857103157561,0.8624538712633025,0.9974960876234682,0.0,0.9772857103157561,0.04426784968642053
58,0.9974960876234682,0.9330178606293357,1.0,0.0,0.9974960876234682,0.4879095679700409
59,1.0,0.5095865196534273,1.0,0.0,1.0,0.8181860215768821
60,1.0,0.13754612873669736,1.0,0.0,1.0,0.4893761423457152
61,1.0,0.022714289684243855,1.0,0.0,0.9557321503135794,0.13504221636016558
62,1.0,0.002503912376531775,1.0,0.0,0.5120904320299591,0.022714289684243855
63,0.9557321503135794,0.0,1.0,0.0,0.13754612873669736,0.002503912376531775
64,0.5120904320299591,0.0,1.0,0.0,0.022714289684243855,0.0
65,0.13754612873669736,0.0,1.0,0.0,0.002503912376531775,0.0
66,0.022714289684243855,0.0,1.0,0.0,0.0,0.0
67,0.046771762062952305,0.0,1.0,0.0,0.0,0.0
68,0.4879095679700409,0.0,1.0,0.0,0.0,0.0
69,0.8181860215768821,0.0,1.0,0.0,0.0,0.0
70,0.4893761423457152,0.0,1.0,0.0,0.0,0.0
71,0.13504221636016558,0.0,1.0,0.0,0.0,0.0
72,0.022714289684243855,0.0,1.0,0.0,0.0,0.0
73,0.002503912376531775,0.0,1.0,0.0,0.0,0.0
74,0.0,0.0,1.0,0.0,0.0,0.0
75,0.0,0.0,0.9557321503135794,0.0,0.0,0.0
76,0.0,0.0,0.5120904320299591,0.0,0.0,0.0
77,0.04426784968642053,0.0,0.18181397842311792,0.0,0.04426784968642053,0.04426784968642053
78,0.4879095679700409,0.0,0.5106238576542848,0.0,0.4879095679700409,0.4879095679700409
79,0.8624538712633025,0.04426784968642053,0.8649577836398342,0.0,0.8624538712633025,0.8624538712633025
80,0.9772857103157561,0.4879095679700409,0.9772857103157561,0.0,0.9772857103157561,0.9772857103157561
81,0.9974960876234682,0.8624538712633025,0.9974960876234682,0.0,0.9974960876234682,0.9974960876234682
82,1.0,0.9330178606293357,1.0,0.0,1.0,1.0
83,1.0,0.5538543693398477,1.0,0.0,1.0,1.0
84,0.9557321503135794,0.6254556967067383,0.9557321503135794,0.0,1.0,1.0
85,0.5120904320299591,0.8851681609475465,0.5563582817163796,0.0,0.9557321503135794,0.9557321503135794
86,0.13754612873669736,0.9797896226922879,0.6254556967067383,0.0,0.5120904320299591,0.5120904320299591
87,0.022714289684243855,0.9974960876234682,0.8851681609475465,0.0,0.13754612873669736,0.13754612873669736
88,0.002503912376531775,1.0,0.9797896226922879,0.0,0.022714289684243855,0.022714289684243855
89,0.0,0.9557321503135794,0.9532282379370476,0.0,0.002503912376531775,0.002503912376531775
90,0.0,0.5563582817163796,0.5120904320299591,0.0,0.0,0.0
91,0.0,0.6254556967067383,0.18181397842311792,0.0,0.0,0.0
92,0.0,0.8851681609475465,0.5106238576542848,0.0,0.0,0.0
93,0.04426784968642053,0.9797896226922879,0.8649577836398342,0.0,0.04426784968642053,0.04426784968642053
94,0.4879095679700409,0.9532282379370476,0.9772857103157561,0.0,0.4879095679700409,0.4879095679700409
95,0.8624538712633025,0.5120904320299591,0.9974960876234682,0.0,0.8624538712633025,0.8624538712633025
96,0.9772857103157561,0.13754612873669736,1.0,0.0,0.9772857103157561,0.9772857103157561
97,0.9532282379370476,0.022714289684243855,1.0,0.0,0.9532282379370476,0.9532282379370476
98,0.5120904320299591,0.002503912376531775,1.0,0.0,0.5120904320299591,0.5120904320299591
99,0.13754612873669736,0.0,1.0,0.0,0.13754612873669736,0.13754612873669736
100,0.022714289684243855,0.0,1.0,0.0,0.022714289684243855,0.022714289684243855
101,0.002503912376531775,0.0,1.0,0.0,0.002503912376531775,0.002503912376531775
102,0.0,0.04426784968642053,1.0,0.0,0.0,0.0
103,0.0,0.4436417182836204,1.0,0.0,0.0,0.0
104,0.0,0.4188121529796822,1.0,0.0,0.04426784968642053,0.04426784968642053
105,0.0,0.6027414070224943,1.0,0.0,0.4436417182836204,0.4436417182836204
106,0.0,0.8826642485710147,1.0,0.0,0.37454430329326166,0.37454430329326166
107,0.0,0.9797896226922879,1.0,0.0,0.11483183905245352,0.11483183905245352
108,0.0,0.9974960876234682,1.0,0.0,0.020210377307712083,0.020210377307712083
109,0.0,1.0,1.0,0.0,0.002503912376531775,0.046771762062952305
110,0.04426784968642053,1.0,1.0,0.0,0.04426784968642053,0.4879095679700409
111,0.4879095679700409,1.0,1.0,0.0,0.4879095679700409,0.8624538712633025
112,0.8624538712633025,1.0,1.0,0.0,0.8624538712633025,0.9772857103157561
113,0.9330178606293357,0.9557321503135794,1.0,0.0,0.9330178606293357,0.9532282379370476
114,0.5538543693398477,0.5120904320299591,1.0,0.0,0.5538543693398477,0.5563582817163796
115,0.6254556967067383,0.13754612873669736,1.0,0.0,0.6254556967067383,0.6254556967067383
116,0.840900311261126,0.022714289684243855,0.9557321503135794,0.0,0.840900311261126,0.840900311261126
117,0.49188005472224694,0.046771762062952305,0.5563582817163796,0.0,0.49188005472224694,0.49188005472224694
118,0.17931006604658611,0.4879095679700409,0.6254556967067383,0.0,0.17931006604658611,0.17931006604658611
119,0.5106238576542848,0.8181860215768821,0.8851681609475465,0.0,0.5106238576542848,0.5106238576542848
120,0.8649577836398342,0.4893761423457152,0.9797896226922879,0.0,0.8649577836398342,0.8649577836398342
121,0.9772857103157561,0.13504221636016558,0.9974960876234682,0.0,0.9772857103157561,0.9772857103157561
122,0.9974960876234682,0.022714289684243855,1.0,0.0,0.9974960876234682,0.9974960876234682
123,0.9557321503135794,0.046771762062952305,1.0,0.0,1.0,1.0
124,0.5120904320299591,0.4879095679700409,1.0,0.0,1.0,1.0
125,0.13754612873669736,0.8624538712633025,1.0,0.0,1.0,1.0
126,0.022714289684243855,0.9772857103157561,1.0,0.0,0.9557321503135794,0.9557321503135794
127,0.002503912376531775,0.9974960876234682,1.0,0.0,0.5120904320299591,0.5120904320299591
128,0.0,1.0,1.0,0.0,0.13754612873669736,0.13754612873669736
129,0.04426784968642053,1.0,1.0,0.0,0.06698213937066438,0.06698213937066438
130,0.4879095679700409,0.9557321503135794,1.0,0.0,0.4904134803465727,0.4904134803465727
131,0.8624538712633025,0.5120904320299591,1.0,0.0,0.8624538712633025,0.8624538712633025
132,0.9772857103157561,0.13754612873669736,1.0,0.0,0.9772857103157561,0.9772857103157561
133,0.9532282379370476,0.022714289684243855,1.0,0.0,0.9974960876234682,0.9974960876234682
134,0.5120904320299591,0.046771762062952305,1.0,0.0,1.0,1.0
135,0.13754612873669736,0.4879095679700409,1.0,0.0,0.9557321503135794,0.9557321503135794
136,0.022714289684243855,0.8624538712633025,1.0,0.0,0.5120904320299591,0.5120904320299591
137,0.002503912376531775,0.9772857103157561,1.0,0.0,0.13754612873669736,0.13754612873669736
138,0.0,0.9974960876234682,1.0,0.0,0.022714289684243855,0.022714289684243855
139,0.0,1.0,1.0,0.0,0.002503912376531775,0.002503912376531775
140,0.0,1.0,1.0,0.0,0.04426784968642053,0.0
141,0.0,1.0,1.0,0.0,0.4879095679700409,0.0
142,0.04426784968642053,0.9557321503135794,1.0,0.04426784968642053,0.8624538712633025,0.04426784968642053
143,0.4879095679700409,0.5120904320299591,1.0,0.4879095679700409,0.9772857103157561,0.4879095679700409
144,0.8624538712633025,0.13754612873669736,1.0,0.8624538712633025,0.9974960876234682,0.8624538712633025
145,0.9330178606293357,0.06698213937066438,1.0,0.9330178606293357,0.9557321503135794,0.9330178606293357
146,0.5538543693398477,0.44614563066015217,1.0,0.5095865196534273,0.5563582817163796,0.5538543693398477
147,0.6254556967067383,0.37454430329326166,1.0,0.13754612873669736,0.6254556967067383,0.6254556967067383
148,0.8851681609475465,0.11483183905245352,1.0,0.022714289684243855,0.8851681609475465,0.8851681609475465
149,0.9797896226922879,0.020210377307712083,1.0,0.002503912376531775,0.9797896226922879,0.9797896226922879
150,0.9974960876234682,0.002503912376531775,1.0,0.0,0.9974960876234682,0.9974960876234682
151,1.0,0.0,1.0,0.0,1.0,1.0
152,1.0,0.0,1.0,0.0,1.0,1.0
153,1.0,0.0,1.0,0.0,1.0,1.0
154,1.0,0.0,1.0,0.0,1.0,1.0
155,1.0,0.0,1.0,0.0,1.0,1.0
156,0.9557321503135794,0.0,1.0,0.0,0.9557321503135794,0.9557321503135794
157,0.5563582817163796,0.04426784968642053,1.0,0.0,0.5120904320299591,0.5563582817163796
158,0.6254556967067383,0.4436417182836204,1.0,0.0,0.13754612873669736,0.6254556967067383
159,0.8851681609475465,0.37454430329326166,1.0,0.0,0.06698213937066438,0.8851681609475465
160,0.9797896226922879,0.11483183905245352,1.0,0.0,0.4904134803465727,0.9797896226922879
161,0.9532282379370476,0.020210377307712083,1.0,0.0,0.8181860215768821,0.9532282379370476
162,0.5120904320299591,0.002503912376531775,1.0,0.0,0.4893761423457152,0.5120904320299591
163,0.13754612873669736,0.0,1.0,0.0,0.13504221636016558,0.13754612873669736
164,0.022714289684243855,0.0,1.0,0.0,0.022714289684243855,0.022714289684243855
165,0.002503912376531775,0.0,1.0,0.0,0.002503912376531775,0.002503912376531775
166,0.0,0.0,1.0,0.0,0.0,0.0
167,0.0,0.04426784968642053,1.0,0.0,0.0,0.0
168,0.0,0.4879095679700409,1.0,0.0,0.0,0.0
169,0.0,0.8624538712633025,1.0,0.0,0.0,0.0
170,0.04426784968642053,0.9772857103157561,1.0,0.0,0.04426784968642053,0.04426784968642053
171,0.4436417182836204,0.9532282379370476,1.0,0.0,0.4436417182836204,0.4436417182836204
172,0.37454430329326166,0.5120904320299591,1.0,0.0,0.37454430329326166,0.37454430329326166
173,0.11483183905245352,0.13754612873669736,1.0,0.0,0.11483183905245352,0.11483183905245352
174,0.020210377307712083,0.022714289684243855,1.0,0.0,0.020210377307712083,0.020210377307712083
175,0.046771762062952305,0.002503912376531775,1.0,0.0,0.046771762062952305,0.046771762062952305
176,0.4879095679700409,0.0,1.0,0.0,0.4879095679700409,0.4879095679700409
177,0.8624538712633025,0.0,1.0,0.0,0.8624538712633025,0.8624538712633025
178,0.9330178606293357,0.0,1.0,0.0,0.9330178606293357,0.9330178606293357
179,0.5095865196534273,0.04426784968642053,1.0,0.0,0.5095865196534273,0.5095865196534273
180,0.13754612873669736,0.4879095679700409,1.0,0.0,0.13754612873669736,0.13754612873669736
181,0.022714289684243855,0.8624538712633025,1.0,0.0,0.022714289684243855,0.022714289684243855
182,0.002503912376531775,0.9772857103157561,1.0,0.0,0.002503912376531775,0.002503912376531775
183,0.0,0.9532282379370476,1.0,0.0,0.0,0.0
184,0.04426784968642053,0.5563582817163796,1.0,0.0,0.04426784968642053,0.04426784968642053
185,0.4879095679700409,0.5811878470203178,1.0,0.0,0.4879095679700409,0.4879095679700409
186,0.8181860215768821,0.44152644266392604,1.0,0.0,0.8624538712633025,0.8624538712633025
187,0.4893761423457152,0.6052453193990261,1.0,0.0,0.9772857103157561,0.9772857103157561
188,0.17931006604658611,0.8826642485710147,1.0,0.0,0.9974960876234682,0.9974960876234682
189,0.5106238576542848,0.9355217730058675,1.0,0.0,1.0,1.0
190,0.8206899339534138,0.5538543693398477,1.0,0.0,0.9557321503135794,0.9557321503135794
191,0.4893761423457152,0.6254556967067383,1.0,0.0,0.5120904320299591,0.5120904320299591
192,0.13504221636016558,0.840900311261126,1.0,0.0,0.13754612873669736,0.13754612873669736
193,0.06698213937066438,0.49188005472224694,1.0,0.0,0.06698213937066438,0.06698213937066438
194,0.4904134803465727,0.13504221636016558,1.0,0.0,0.4904134803465727,0.4904134803465727
195,0.8624538712633025,0.022714289684243855,1.0,0.0,0.8624538712633025,0.8624538712633025
196,0.9772857103157561,0.002503912376531775,1.0,0.04426784968642053,0.9772857103157561,0.9772857103157561
197,0.9974960876234682,0.0,1.0,0.4879095679700409,0.9974960876234682,0.9974960876234682
198,1.0,0.0,1.0,0.8624538712633025,1.0,1.0
199,1.0,0.0,1.0,0.9772857103157561,1.0,1.0
200,1.0,0.0,1.0,0.9974960876234682,1.0,1.0
201,1.0,0.0,1.0,1.0,1.0,1.0
202,1.0,0.0,1.0,1.0,1.0,1.0
203,1.0,0.0,1.0,0.9557321503135794,1.0,1.0
204,0.9557321503135794,0.0,1.0,0.5120904320299591,0.9557321503135794,0.9557321503135794
205,0.5120904320299591,0.0,1.0,0.13754612873669736,0.5120904320299591,0.5120904320299591
206,0.13754612873669736,0.0,1.0,0.022714289684243855,0.13754612873669736,0.13754612873669736
207,0.022714289684243855,0.0,1.0,0.002503912376531775,0.022714289684243855,0.022714289684243855
208,0.046771762062952305,0.0,1.0,0.0,0.046771762062952305,0.046771762062952305
209,0.4879095679700409,0.0,1.0,0.0,0.4879095679700409,0.4879095679700409
210,0.8624538712633025,0.0,1.0,0.0,0.8624538712633025,0.8624538712633025
211,0.9772857103157561,0.0,1.0,0.0,0.9772857103157561,0.9772857103157561
212,0.9532282379370476,0.0,1.0,0.0,0.9532282379370476,0.9532282379370476
213,0.5120904320299591,0.0,1.0,0.0,0.5120904320299591,0.5120904320299591
214,0.13754612873669736,0.0,1.0,0.0,0.13754612873669736,0.13754612873669736
215,0.022714289684243855,0.0,1.0,0.0,0.022714289684243855,0.022714289684243855
216,0.002503912376531775,0.0,1.0,0.0,0.002503912376531775,0.002503912376531775
217,0.0,0.0,1.0,0.0,0.0,0.0
218,0.0,0.0,1.0,0.0,0.0,0.0
219,0.0,0.0,1.0,0.0,0.0,0.0
220,0.0,0.0,1.0,0.0,0.0,0.0
221,0.0,0.0,1.0,0.0,0.0,0.0
222,0.04426784968642053,0.0,1.0,0.0,0.04426784968642053,0.04426784968642053
223,0.4879095679700409,0.0,1.0,0.0,0.4879095679700409,0.4879095679700409
224,0.8181860215768821,0.0,1.0,0.0,0.8181860215768821,0.8181860215768821
225,0.4893761423457152,0.04426784968642053,1.0,0.0,0.4893761423457152,0.4893761423457152
226,0.13504221636016558,0.4436417182836204,1.0,0.0,0.13504221636016558,0.13504221636016558
227,0.022714289684243855,0.4188121529796822,1.0,0.0,0.022714289684243855,0.022714289684243855
228,0.002503912376531775,0.6027414070224943,1.0,0.0,0.002503912376531775,0.002503912376531775
229,0.0,0.8826642485710147,1.0,0.0,0.0,0.0
230,0.0,0.9355217730058675,0.9557321503135794,0.0,0.0,0.0
231,0.0,0.5095865196534273,0.5563582817163796,0.0,0.0,0.0
232,0.0,0.13754612873669736,0.6254556967067383,0.0,0.0,0.0
233,0.0,0.022714289684243855,0.8851681609475465,0.0,0.0,0.0
234,0.0,0.002503912376531775,0.9797896226922879,0.0,0.04426784968642053,0.04426784968642053
235,0.04426784968642053,0.0,0.9974960876234682,0.0,0.4879095679700409,0.4879095679700409
236,0.4879095679700409,0.0,1.0,0.0,0.8624538712633025,0.8624538712633025
237,0.8181860215768821,0.0,1.0,0.0,0.9330178606293357,0.9330178606293357
238,0.4893761423457152,0.04426784968642053,1.0,0.0,0.5095865196534273,0.5095865196534273
239,0.13504221636016558,0.4879095679700409,1.0,0.0,0.13754612873669736,0.13754612873669736
240,0.022714289684243855,0.8181860215768821,1.0,0.0,0.022714289684243855,0.022714289684243855
241,0.046771762062952305,0.4893761423457152,1.0,0.0,0.046771762062952305,0.046771762062952305
242,0.4879095679700409,0.13504221636016558,1.0,0.0,0.4879095679700409,0.4879095679700409
243,0.8624538712633025,0.022714289684243855,1.0,0.04426784968642053,0.8624538712633025,0.8624538712633025
244,0.9772857103157561,0.002503912376531775,1.0,0.4879095679700409,0.9772857103157561,0.9772857103157561
245,0.9974960876234682,0.0,1.0,0.8624538712633025,0.9974960876234682,0.9974960876234682
246,1.0,0.0,1.0,0.9772857103157561,1.0,1.0
247,1.0,0.0,1.0,0.9974960876234682,1.0,1.0
248,1.0,0.0,1.0,1.0,1.0,1.0
249,1.0,0.0,1.0,1.0,1.0,1.0
250,1.0,0.0,1.0,1.0,1.0,1.0
251,1.0,0.0,1.0,1.0,1.0,1.0
252,1.0,0.0,1.0,1.0,1.0,1.0
253,1.0,0.0,1.0,1.0,1.0,1.0
254,1.0,0.0,1.0,0.9557321503135794,1.0,1.0
255,1.0,0.0,1.0,0.5120904320299591,1.0,1.0
256,1.0,0.0,1.0,0.13754612873669736,0.9557321503135794,0.9557321503135794
257,0.9557321503135794,0.0,1.0,0.022714289684243855,0.5120904320299591,0.5120904320299591
258,0.5120904320299591,0.0,1.0,0.002503912376531775,0.13754612873669736,0.13754612873669736
259,0.13754612873669736,0.0,1.0,0.0,0.022714289684243855,0.022714289684243855
260,0.022714289684243855,0.0,1.0,0.0,0.002503912376531775,0.002503912376531775
261,0.002503912376531775,0.0,1.0,0.0,0.0,0.0
262,0.0,0.0,1.0,0.0,0.0,0.0
263,0.0,0.0,1.0,0.0,0.0,0.0
264,0.0,0.0,1.0,0.0,0.0,0.0
265,0.0,0.0,1.0,0.0,0.0,0.0
266,0.0,0.0,1.0,0.0,0.0,0.0
267,0.0,0.0,1.0,0.0,0.0,0.0
268,0.0,0.0,1.0,0.0,0.0,0.0
269,0.0,0.0,1.0,0.0,0.0,0.0
270,0.0,0.0,1.0,0.0,0.0,0.0
271,0.0,0.0,1.0,0.0,0.0,0.0
272,0.0,0.0,1.0,0.0,0.0,0.0
273,0.0,0.04426784968642053,0.9557321503135794,0.0,0.0,0.0
274,0.04426784968642053,0.4879095679700409,0.5563582817163796,0.0,0.04426784968642053,0.04426784968642053
275,0.4879095679700409,0.8624538712633025,0.6254556967067383,0.0,0.4879095679700409,0.4879095679700409
276,0.8624538712633025,0.9772857103157561,0.8851681609475465,0.0,0.8624538712633025,0.8624538712633025
277,0.9772857103157561,0.9974960876234682,0.9797896226922879,0.0,0.9772857103157561,0.9772857103157561
278,0.9974960876234682,1.0,0.9974960876234682,0.0,0.9974960876234682,0.9974960876234682
279,1.0,1.0,1.0,0.0,1.0,1.0
280,1.0,1.0,1.0,0.0,1.0,1.0
281,1.0,1.0,1.0,0.0,1.0,1.0
282,1.0,1.0,1.0,0.0,1.0,1.0
283,1.0,1.0,1.0,0.0,1.0,1.0
284,1.0,1.0,1.0,0.0,1.0,1.0
285,1.0,1.0,1.0,0.0,1.0,1.0
286,1.0,1.0,1.0,0.0,1.0,1.0
287,1.0,1.0,1.0,0.0,1.0,1.0
288,1.0,1.0,1.0,0.0,1.0,1.0
289,1.0,1.0,1.0,0.0,1.0,1.0
290,1.0,1.0,1.0,0.0,1.0,1.0
291,1.0,1.0,1.0,0.0,1.0,1.0
292,1.0,1.0,1.0,0.0,1.0,1.0
293,1.0,1.0,1.0,0.0,1.0,1.0
294,1.0,1.0,1.0,0.0,1.0,1.0
295,1.0,1.0,1.0,0.0,1.0,1.0
296,1.0,1.0,1.0,0.0,1.0,1.0
297,1.0,1.0,1.0,0.0,1.0,1.0
298,1.0,1.0,1.0,0.0,1.0,1.0
299,1.0,1.0,1.0,0.0,1.0,1.0
300,1.0,1.0,1.0,0.04426784968642053,1.0,1.0
301,1.0,1.0,1.0,0.4879095679700409,1.0,1.0
302,1.0,1.0,1.0,0.8181860215768821,1.0,1.0
303,1.0,1.0,1.0,0.4893761423457152,1.0,1.0
304,1.0,1.0,1.0,0.17931006604658611,1.0,1.0
305,1.0,1.0,1.0,0.5106238576542848,1.0,1.0
306,1.0,1.0,1.0,0.8206899339534138,1.0,1.0
307,1.0,1.0,1.0,0.4893761423457152,1.0,1.0
308,1.0,1.0,1.0,0.13504221636016558,1.0,1.0
309,1.0,1.0,1.0,0.022714289684243855,1.0,1.0
310,1.0,1.0,1.0,0.002503912376531775,1.0,1.0
311,1.0,1.0,1.0,0.0,1.0,1.0
312,1.0,1.0,1.0,0.0,1.0,1.0
313,1.0,1.0,1.0,0.0,1.0,1.0
314,1.0,1.0,1.0,0.0,1.0,1.0
315,1.0,1.0,1.0,0.0,1.0,1.0
316,1.0,0.9557321503135794,1.0,0.0,1.0,1.0
317,1.0,0.5120904320299591,1.0,0.0,1.0,1.0
318,1.0,0.13754612873669736,1.0,0.0,1.0,1.0
319,1.0,0.06698213937066438,1.0,0.0,1.0,1.0
320,0.9557321503135794,0.4904134803465727,1.0,0.0,0.9557321503135794,0.9557321503135794
321,0.5120904320299591,0.8181860215768821,0.9557321503135794,0.0,0.5120904320299591,0.5120904320299591
322,0.13754612873669736,0.5336439920321357,0.5563582817163796,0.0,0.13754612873669736,0.13754612873669736
323,0.06698213937066438,0.578683934643786,0.6254556967067383,0.0,0.06698213937066438,0.06698213937066438
324,0.4904134803465727,0.39725859297750554,0.8851681609475465,0.0,0.4904134803465727,0.4904134803465727
325,0.8624538712633025,0.11733575142898528,0.9797896226922879,0.0,0.8624538712633025,0.8624538712633025
326,0.9772857103157561,0.06447822699413261,0.9974960876234682,0.0,0.9772857103157561,0.9772857103157561
327,0.9532282379370476,0.44614563066015217,1.0,0.0,0.9974960876234682,0.9974960876234682
328,0.5120904320299591,0.4188121529796822,1.0,0.0,1.0,1.0
329,0.13754612873669736,0.6027414070224943,1.0,0.0,1.0,1.0
330,0.022714289684243855,0.8383963988845942,1.0,0.0,0.9557321503135794,0.9557321503135794
331,0.046771762062952305,0.49188005472224694,1.0,0.0,0.5563582817163796,0.5120904320299591
332,0.4879095679700409,0.13504221636016558,1.0,0.0,0.6254556967067383,0.18181397842311792
333,0.8624538712633025,0.022714289684243855,1.0,0.0,0.8851681609475465,0.5106238576542848
334,0.9772857103157561,0.002503912376531775,1.0,0.0,0.9797896226922879,0.8649577836398342
335,0.9974960876234682,0.0,1.0,0.0,0.9974960876234682,0.9772857103157561
336,1.0,0.0,1.0,0.0,1.0,0.9974960876234682
337,1.0,0.0,1.0,0.0,1.0,1.0
338,1.0,0.0,1.0,0.0,1.0,1.0
339,1.0,0.04426784968642053,1.0,0.0,1.0,1.0
340,1.0,0.4879095679700409,1.0,0.0,1.0,0.9557321503135794
341,1.0,0.8624538712633025,1.0,0.0,1.0,0.5563582817163796
342,1.0,0.9330178606293357,1.0,0.0,1.0,0.6254556967067383
343,1.0,0.5095865196534273,1.0,0.0,1.0,0.8851681609475465
344,0.9557321503135794,0.13754612873669736,0.9557321503135794,0.0,0.9557321503135794,0.9355217730058675
345,0.5563582817163796,0.06698213937066438,0.5563582817163796,0.0,0.5563582817163796,0.5538543693398477
346,0.6254556967067383,0.4904134803465727,0.6254556967067383,0.0,0.6254556967067383,0.5811878470203178
347,0.840900311261126,0.8624538712633025,0.8851681609475465,0.0,0.840900311261126,0.39725859297750554
348,0.49188005472224694,0.9772857103157561,0.9797896226922879,0.0,0.49188005472224694,0.11733575142898528
349,0.13504221636016558,0.9974960876234682,0.9974960876234682,0.0,0.13504221636016558,0.020210377307712083
350,0.022714289684243855,1.0,1.0,0.0,0.022714289684243855,0.002503912376531775
351,0.002503912376531775,1.0,0.9557321503135794,0.0,0.002503912376531775,0.0
352,0.04426784968642053,0.9557321503135794,0.5563582817163796,0.0,0.04426784968642053,0.04426784968642053
