sociality,touch_1,target_2,target_3,multi_ag_vs_jointact_1,multi_ag_vs_jointact_2,ToM,people_present
328,1.0,0.0,0.020210377307712083,1.0,0.0,0.0,0.0,1.0
329,1.0,0.0,0.002503912376531775,1.0,0.0,0.0,0.0,1.0
330,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
331,1.0,0.04426784968642053,0.0,1.0,0.0,0.0,0.0,1.0
332,0.9557321503135794,0.4436417182836204,0.0,1.0,0.0,0.0,0.0,1.0
333,0.5120904320299591,0.37454430329326166,0.0,0.9557321503135794,0.0,0.0,0.0,1.0
334,0.13754612873669736,0.11483183905245352,0.0,0.5120904320299591,0.0,0.0,0.0,1.0
335,0.06698213937066438,0.020210377307712083,0.0,0.18181397842311792,0.0,0.0,0.0,1.0
336,0.4904134803465727,0.002503912376531775,0.0,0.5106238576542848,0.0,0.0,0.0,1.0
337,0.8181860215768821,0.0,0.0,0.8206899339534138,0.0,0.0,0.0,1.0
338,0.5336439920321357,0.0,0.0,0.4893761423457152,0.0,0.0,0.0,1.0
339,0.6229517843302065,0.0,0.0,0.13504221636016558,0.0,0.0,0.0,1.0
340,0.8851681609475465,0.0,0.0,0.022714289684243855,0.0,0.0,0.0,1.0
341,0.9355217730058675,0.0,0.0,0.002503912376531775,0.0,0.0,0.0,1.0
342,0.5095865196534273,0.0,0.0,0.0,0.0,0.0,0.0,1.0
343,0.13754612873669736,0.0,0.0,0.0,0.0,0.0,0.0,1.0
344,0.022714289684243855,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345,0.046771762062952305,0.0,0.04426784968642053,0.0,0.0,0.0,0.0,1.0
346,0.4879095679700409,0.0,0.4879095679700409,0.04426784968642053,0.0,0.0,0.0,1.0
347,0.8624538712633025,0.0,0.8624538712633025,0.4879095679700409,0.0,0.0,0.0,1.0
348,0.9772857103157561,0.0,0.9330178606293357,0.8624538712633025,0.0,0.0,0.0,1.0
349,0.9974960876234682,0.04426784968642053,0.5538543693398477,0.9772857103157561,0.0,0.0,0.0,1.0
350,1.0,0.4879095679700409,0.6254556967067383,0.9974960876234682,0.0,0.0,0.0,1.0
351,1.0,0.8181860215768821,0.840900311261126,0.9557321503135794,0.0,0.0,0.0,1.0
352,0.9557321503135794,0.4893761423457152,0.49188005472224694,0.5120904320299591,0.0,0.0,0.0,0.9557321503135794
353,0.5120904320299591,0.13504221636016558,0.13504221636016558,0.13754612873669736,0.0,0.0,0.0,0.5563582817163796
354,0.13754612873669736,0.022714289684243855,0.022714289684243855,0.022714289684243855,0.0,0.0,0.0,0.6254556967067383
355,0.022714289684243855,0.002503912376531775,0.002503912376531775,0.046771762062952305,0.0,0.0,0.0,0.840900311261126
356,0.002503912376531775,0.0,0.0,0.4879095679700409,0.0,0.0,0.0,0.49188005472224694
357,0.04426784968642053,0.04426784968642053,0.0,0.8624538712633025,0.0,0.0,0.0,0.13504221636016558
358,0.4879095679700409,0.4879095679700409,0.04426784968642053,0.9772857103157561,0.0,0.0,0.0,0.022714289684243855
359,0.8624538712633025,0.8624538712633025,0.4879095679700409,0.9974960876234682,0.0,0.0,0.0,0.002503912376531775
360,0.9772857103157561,0.9772857103157561,0.8624538712633025,1.0,0.0,0.0,0.0,0.0
361,0.9974960876234682,0.9974960876234682,0.9330178606293357,1.0,0.0,0.0,0.0,0.04426784968642053
362,1.0,1.0,0.5538543693398477,1.0,0.0,0.0,0.0,0.4879095679700409
363,1.0,0.9557321503135794,0.6254556967067383,0.9557321503135794,0.0,0.0,0.0,0.8624538712633025
364,1.0,0.5120904320299591,0.8851681609475465,0.5120904320299591,0.0,0.0,0.0,0.9772857103157561
365,1.0,0.13754612873669736,0.9797896226922879,0.13754612873669736,0.0,0.0,0.0,0.9974960876234682
366,1.0,0.022714289684243855,0.9974960876234682,0.022714289684243855,0.0,0.0,0.0,1.0
367,1.0,0.002503912376531775,1.0,0.002503912376531775,0.0,0.0,0.0,1.0
368,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
369,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
370,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
371,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13754612873669736
372,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.022714289684243855
373,0.5563582817163796,0.0,0.5563582817163796,0.0,0.0,0.0,0.0,0.002503912376531775
374,0.6254556967067383,0.0,0.6254556967067383,0.0,0.0,0.0,0.0,0.0
375,0.8851681609475465,0.0,0.840900311261126,0.04426784968642053,0.0,0.0,0.0,0.0
376,0.9797896226922879,0.04426784968642053,0.49188005472224694,0.4879095679700409,0.0,0.0,0.0,0.0
377,0.9974960876234682,0.4879095679700409,0.13504221636016558,0.8624538712633025,0.0,0.0,0.0,0.0
378,1.0,0.8624538712633025,0.022714289684243855,0.9772857103157561,0.0,0.0,0.0,0.0
379,1.0,0.9330178606293357,0.046771762062952305,0.9532282379370476,0.0,0.0,0.0,0.0
380,1.0,0.5095865196534273,0.4879095679700409,0.5120904320299591,0.0,0.0,0.0,0.04426784968642053
381,1.0,0.13754612873669736,0.8624538712633025,0.13754612873669736,0.0,0.0,0.0,0.4436417182836204
382,0.9557321503135794,0.022714289684243855,0.9330178606293357,0.022714289684243855,0.0,0.0,0.0,0.37454430329326166
383,0.5563582817163796,0.002503912376531775,0.5095865196534273,0.046771762062952305,0.0,0.0,0.0,0.11483183905245352
384,0.6254556967067383,0.0,0.18181397842311792,0.4879095679700409,0.0,0.0,0.0,0.020210377307712083
385,0.8851681609475465,0.0,0.5106238576542848,0.8624538712633025,0.0,0.0,0.0,0.046771762062952305
386,0.9797896226922879,0.04426784968642053,0.8649577836398342,0.9772857103157561,0.0,0.0,0.0,0.4879095679700409
387,0.9974960876234682,0.4879095679700409,0.9772857103157561,0.9532282379370476,0.0,0.0,0.0,0.8624538712633025
388,1.0,0.8624538712633025,0.9974960876234682,0.5120904320299591,0.0,0.0,0.0,0.9772857103157561
389,1.0,0.9772857103157561,1.0,0.13754612873669736,0.0,0.0,0.0,0.9974960876234682
390,1.0,0.9974960876234682,1.0,0.022714289684243855,0.0,0.0,0.0,1.0
391,1.0,1.0,1.0,0.046771762062952305,0.0,0.0,0.0,1.0
392,1.0,1.0,1.0,0.4436417182836204,0.0,0.0,0.0,1.0
393,1.0,0.9557321503135794,1.0,0.37454430329326166,0.0,0.0,0.0,1.0
394,1.0,0.5120904320299591,1.0,0.11483183905245352,0.0,0.0,0.0,1.0
395,1.0,0.13754612873669736,1.0,0.020210377307712083,0.0,0.0,0.0,1.0
396,1.0,0.022714289684243855,1.0,0.002503912376531775,0.0,0.0,0.0,1.0
397,1.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.0,1.0
398,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
399,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
400,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
401,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
402,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
403,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
404,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
405,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9557321503135794
407,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5120904320299591
408,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13754612873669736
409,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.022714289684243855
410,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.046771762062952305
411,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4879095679700409
412,1.0,0.04426784968642053,1.0,0.0,0.04426784968642053,0.0,0.0,0.8624538712633025
413,1.0,0.4879095679700409,1.0,0.0,0.4879095679700409,0.0,0.0,0.9772857103157561
414,1.0,0.8181860215768821,1.0,0.0,0.8181860215768821,0.0,0.0,0.9974960876234682
415,1.0,0.4893761423457152,1.0,0.0,0.4893761423457152,0.0,0.0,1.0
416,1.0,0.13504221636016558,1.0,0.0,0.13504221636016558,0.0,0.0,0.9557321503135794
417,1.0,0.022714289684243855,1.0,0.0,0.022714289684243855,0.0,0.0,0.5120904320299591
418,1.0,0.002503912376531775,1.0,0.0,0.002503912376531775,0.0,0.0,0.18181397842311792
419,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5106238576542848
420,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8649577836398342
421,1.0,0.04426784968642053,0.9557321503135794,0.04426784968642053,0.0,0.0,0.0,0.9330178606293357
422,1.0,0.4879095679700409,0.5120904320299591,0.4879095679700409,0.0,0.0,0.0,0.5095865196534273
423,1.0,0.8624538712633025,0.18181397842311792,0.8624538712633025,0.0,0.0,0.0,0.13754612873669736
424,1.0,0.9330178606293357,0.5106238576542848,0.9330178606293357,0.0,0.0,0.0,0.022714289684243855
425,1.0,0.5095865196534273,0.8649577836398342,0.5095865196534273,0.0,0.0,0.0,0.002503912376531775
426,1.0,0.18181397842311792,0.9330178606293357,0.18181397842311792,0.0,0.0,0.0,0.0
427,1.0,0.5106238576542848,0.5095865196534273,0.5106238576542848,0.0,0.04426784968642053,0.0,0.0
428,1.0,0.8649577836398342,0.13754612873669736,0.8649577836398342,0.0,0.4879095679700409,0.0,0.04426784968642053
429,1.0,0.9330178606293357,0.022714289684243855,0.9772857103157561,0.0,0.8181860215768821,0.0,0.4879095679700409
430,1.0,0.5095865196534273,0.002503912376531775,0.9974960876234682,0.0,0.4893761423457152,0.0,0.8624538712633025
431,1.0,0.18181397842311792,0.0,1.0,0.0,0.13504221636016558,0.0,0.9772857103157561
432,1.0,0.5106238576542848,0.04426784968642053,1.0,0.0,0.022714289684243855,0.0,0.9974960876234682
433,1.0,0.8206899339534138,0.4879095679700409,0.9557321503135794,0.0,0.002503912376531775,0.0,1.0
434,1.0,0.4893761423457152,0.8624538712633025,0.5120904320299591,0.0,0.0,0.0,1.0
435,1.0,0.13504221636016558,0.9772857103157561,0.13754612873669736,0.0,0.0,0.0,1.0
436,1.0,0.022714289684243855,0.9974960876234682,0.022714289684243855,0.0,0.0,0.0,1.0
437,1.0,0.002503912376531775,0.9557321503135794,0.046771762062952305,0.0,0.0,0.0,1.0
438,1.0,0.0,0.5563582817163796,0.4879095679700409,0.0,0.0,0.0,0.9557321503135794
439,1.0,0.0,0.6254556967067383,0.8624538712633025,0.0,0.0,0.0,0.5563582817163796
440,1.0,0.0,0.840900311261126,0.9772857103157561,0.0,0.0,0.0,0.6254556967067383
441,1.0,0.0,0.49188005472224694,0.9974960876234682,0.0,0.0,0.0,0.8851681609475465
442,1.0,0.0,0.13504221636016558,1.0,0.0,0.0,0.0,0.9797896226922879
443,1.0,0.0,0.022714289684243855,0.9557321503135794,0.0,0.0,0.0,0.9974960876234682
444,1.0,0.0,0.002503912376531775,0.5563582817163796,0.0,0.0,0.0,1.0
445,1.0,0.0,0.04426784968642053,0.6254556967067383,0.0,0.0,0.0,0.9557321503135794
446,1.0,0.0,0.4879095679700409,0.840900311261126,0.04426784968642053,0.0,0.0,0.5563582817163796
447,0.9557321503135794,0.0,0.8181860215768821,0.49188005472224694,0.4879095679700409,0.0,0.0,0.6254556967067383
448,0.5563582817163796,0.0,0.4893761423457152,0.17931006604658611,0.8624538712633025,0.0,0.0,0.8851681609475465
449,0.6254556967067383,0.0,0.13504221636016558,0.5106238576542848,0.9772857103157561,0.0,0.0,0.9797896226922879
450,0.8851681609475465,0.0,0.022714289684243855,0.8206899339534138,0.9532282379370476,0.04426784968642053,0.0,0.9974960876234682
451,0.9797896226922879,0.0,0.002503912376531775,0.4893761423457152,0.5120904320299591,0.4879095679700409,0.0,1.0
452,0.9532282379370476,0.0,0.0,0.13504221636016558,0.13754612873669736,0.8624538712633025,0.0,1.0
453,0.5563582817163796,0.0,0.0,0.06698213937066438,0.022714289684243855,0.9772857103157561,0.0,1.0
454,0.5811878470203178,0.0,0.0,0.44614563066015217,0.046771762062952305,0.9532282379370476,0.0,1.0
455,0.44152644266392604,0.0,0.04426784968642053,0.37454430329326166,0.4879095679700409,0.5120904320299591,0.0,1.0
456,0.6052453193990261,0.0,0.4879095679700409,0.11483183905245352,0.8624538712633025,0.18181397842311792,0.0,1.0
457,0.8826642485710147,0.0,0.8624538712633025,0.020210377307712083,0.9330178606293357,0.5106238576542848,0.0,1.0
458,0.9797896226922879,0.0,0.9772857103157561,0.002503912376531775,0.5095865196534273,0.8649577836398342,0.0,1.0
459,0.9974960876234682,0.0,0.9532282379370476,0.0,0.13754612873669736,0.9772857103157561,0.0,1.0
460,1.0,0.0,0.5563582817163796,0.0,0.022714289684243855,0.9974960876234682,0.0,1.0
461,1.0,0.0,0.6254556967067383,0.0,0.002503912376531775,1.0,0.0,1.0
462,1.0,0.0,0.840900311261126,0.0,0.0,1.0,0.0,1.0
463,1.0,0.0,0.5361479044086674,0.0,0.0,1.0,0.0,1.0
464,1.0,0.0,0.6229517843302065,0.0,0.0,1.0,0.0,1.0
465,1.0,0.0,0.840900311261126,0.0,0.0,1.0,0.0,1.0
466,1.0,0.0,0.5361479044086674,0.0,0.0,1.0,0.0,1.0
467,1.0,0.0,0.6229517843302065,0.0,0.0,1.0,0.0,1.0
468,1.0,0.0,0.8851681609475465,0.0,0.0,1.0,0.0,1.0
469,1.0,0.0,0.9797896226922879,0.0,0.0,1.0,0.0,1.0
470,1.0,0.0,0.9974960876234682,0.0,0.0,1.0,0.0,1.0
471,1.0,0.0,0.9557321503135794,0.0,0.0,1.0,0.0,1.0
472,1.0,0.0,0.5120904320299591,0.0,0.0,1.0,0.0,1.0
473,1.0,0.0,0.13754612873669736,0.0,0.0,1.0,0.0,1.0
474,1.0,0.0,0.022714289684243855,0.0,0.0,1.0,0.0,1.0
475,1.0,0.0,0.002503912376531775,0.0,0.04426784968642053,1.0,0.0,1.0
476,1.0,0.0,0.0,0.04426784968642053,0.4879095679700409,0.9557321503135794,0.0,1.0
477,1.0,0.0,0.0,0.4879095679700409,0.8624538712633025,0.5120904320299591,0.0,1.0
478,1.0,0.0,0.0,0.8181860215768821,0.9772857103157561,0.18181397842311792,0.0,1.0
479,1.0,0.0,0.0,0.5336439920321357,0.9532282379370476,0.5106238576542848,0.0,1.0
480,1.0,0.0,0.0,0.6229517843302065,0.5563582817163796,0.8649577836398342,0.0,1.0
481,1.0,0.0,0.0,0.840900311261126,0.6254556967067383,0.9330178606293357,0.0,1.0
482,1.0,0.0,0.0,0.49188005472224694,0.8851681609475465,0.5095865196534273,0.0,1.0
483,1.0,0.0,0.0,0.17931006604658611,0.9797896226922879,0.13754612873669736,0.0,1.0
484,1.0,0.0,0.0,0.5106238576542848,0.9974960876234682,0.022714289684243855,0.0,1.0
485,1.0,0.0,0.0,0.8206899339534138,1.0,0.002503912376531775,0.0,1.0
486,1.0,0.0,0.0,0.4893761423457152,1.0,0.0,0.0,1.0
487,1.0,0.0,0.04426784968642053,0.13504221636016558,0.9557321503135794,0.0,0.0,1.0
488,1.0,0.0,0.4879095679700409,0.022714289684243855,0.5120904320299591,0.0,0.0,1.0
489,0.9557321503135794,0.0,0.8181860215768821,0.002503912376531775,0.13754612873669736,0.0,0.0,1.0
490,0.5120904320299591,0.0,0.4893761423457152,0.0,0.022714289684243855,0.0,0.0,0.9557321503135794
491,0.13754612873669736,0.0,0.13504221636016558,0.0,0.002503912376531775,0.0,0.0,0.5120904320299591
492,0.022714289684243855,0.0,0.022714289684243855,0.0,0.0,0.0,0.0,0.13754612873669736
493,0.002503912376531775,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.022714289684243855
494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046771762062952305
495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436417182836204
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37454430329326166
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11483183905245352
498,0.04426784968642053,0.0,0.04426784968642053,0.0,0.0,0.0,0.0,0.020210377307712083
499,0.4879095679700409,0.0,0.4879095679700409,0.0,0.0,0.0,0.0,0.002503912376531775
500,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.0
501,0.9772857103157561,0.04426784968642053,0.9772857103157561,0.04426784968642053,0.0,0.0,0.0,0.0
502,0.9974960876234682,0.4879095679700409,0.9974960876234682,0.4879095679700409,0.0,0.0,0.0,0.0
503,1.0,0.8624538712633025,1.0,0.8181860215768821,0.0,0.0,0.0,0.0
504,1.0,0.9772857103157561,1.0,0.4893761423457152,0.0,0.0,0.0,0.0
505,1.0,0.9532282379370476,1.0,0.13504221636016558,0.0,0.0,0.0,0.0
506,1.0,0.5120904320299591,1.0,0.022714289684243855,0.0,0.0,0.0,0.0
507,1.0,0.13754612873669736,1.0,0.002503912376531775,0.0,0.0,0.0,0.0
508,1.0,0.022714289684243855,1.0,0.0,0.0,0.0,0.0,0.0
509,1.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.0,0.0
510,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
511,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0
512,0.5120904320299591,0.0,0.5120904320299591,0.0,0.0,0.0,0.0,0.0
513,0.18181397842311792,0.04426784968642053,0.13754612873669736,0.04426784968642053,0.0,0.0,0.0,0.0
514,0.5106238576542848,0.4879095679700409,0.022714289684243855,0.4879095679700409,0.0,0.0,0.0,0.0
515,0.8649577836398342,0.8624538712633025,0.002503912376531775,0.8624538712633025,0.0,0.0,0.0,0.0
516,0.9772857103157561,0.9330178606293357,0.04426784968642053,0.9330178606293357,0.0,0.0,0.0,0.0
517,0.9974960876234682,0.5095865196534273,0.4879095679700409,0.5095865196534273,0.0,0.0,0.0,0.0
518,1.0,0.13754612873669736,0.8624538712633025,0.13754612873669736,0.0,0.0,0.0,0.0
519,1.0,0.022714289684243855,0.9772857103157561,0.022714289684243855,0.0,0.0,0.0,0.0
520,1.0,0.046771762062952305,0.9974960876234682,0.002503912376531775,0.0,0.0,0.0,0.0
521,1.0,0.4879095679700409,1.0,0.0,0.0,0.0,0.0,0.0
522,1.0,0.8624538712633025,1.0,0.0,0.0,0.0,0.0,0.0
523,1.0,0.9330178606293357,1.0,0.0,0.0,0.0,0.0,0.0
524,1.0,0.5095865196534273,1.0,0.0,0.0,0.0,0.04426784968642053,0.0
525,1.0,0.18181397842311792,1.0,0.0,0.04426784968642053,0.0,0.4879095679700409,0.0
526,1.0,0.5106238576542848,1.0,0.0,0.4879095679700409,0.0,0.8181860215768821,0.0
527,1.0,0.8206899339534138,1.0,0.0,0.8181860215768821,0.0,0.4893761423457152,0.0
528,1.0,0.4893761423457152,1.0,0.0,0.4893761423457152,0.0,0.13504221636016558,0.0
529,1.0,0.13504221636016558,1.0,0.0,0.13504221636016558,0.0,0.022714289684243855,0.0
530,1.0,0.022714289684243855,1.0,0.0,0.022714289684243855,0.0,0.002503912376531775,0.0
531,1.0,0.002503912376531775,1.0,0.0,0.002503912376531775,0.0,0.0,0.0
532,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
533,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
534,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
535,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
536,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
537,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
538,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
539,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
540,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
541,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
542,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0
543,0.5563582817163796,0.0,0.5563582817163796,0.0,0.0,0.0,0.0,0.0
544,0.6254556967067383,0.0,0.6254556967067383,0.0,0.0,0.0,0.0,0.0
545,0.8851681609475465,0.0,0.8851681609475465,0.0,0.0,0.0,0.0,0.0
546,0.9797896226922879,0.0,0.9797896226922879,0.0,0.0,0.0,0.0,0.0
547,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.0
548,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
549,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0
550,0.5563582817163796,0.0,0.5563582817163796,0.0,0.0,0.0,0.0,0.0
551,0.6254556967067383,0.0,0.6254556967067383,0.0,0.0,0.0,0.0,0.0
552,0.840900311261126,0.0,0.840900311261126,0.0,0.0,0.0,0.0,0.0
553,0.5361479044086674,0.04426784968642053,0.5361479044086674,0.0,0.0,0.0,0.0,0.0
554,0.6229517843302065,0.4879095679700409,0.6229517843302065,0.0,0.0,0.0,0.0,0.0
555,0.8851681609475465,0.8624538712633025,0.8851681609475465,0.0,0.0,0.0,0.0,0.0
556,0.9797896226922879,0.9772857103157561,0.9797896226922879,0.0,0.0,0.0,0.0,0.0
557,0.9532282379370476,0.9532282379370476,0.9532282379370476,0.0,0.0,0.0,0.0,0.0
558,0.5120904320299591,0.5120904320299591,0.5120904320299591,0.0,0.0,0.0,0.0,0.0
559,0.13754612873669736,0.13754612873669736,0.13754612873669736,0.0,0.0,0.0,0.0,0.0
560,0.06698213937066438,0.022714289684243855,0.06698213937066438,0.0,0.0,0.0,0.0,0.04426784968642053
561,0.4904134803465727,0.002503912376531775,0.4904134803465727,0.0,0.0,0.0,0.0,0.4879095679700409
562,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.8624538712633025
563,0.9772857103157561,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.9772857103157561
564,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.9974960876234682
565,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
566,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
567,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
568,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
569,1.0,0.04426784968642053,1.0,0.0,0.0,0.0,0.0,1.0
570,1.0,0.4879095679700409,1.0,0.0,0.0,0.0,0.0,1.0
571,1.0,0.8624538712633025,1.0,0.0,0.0,0.0,0.0,1.0
572,1.0,0.9772857103157561,1.0,0.0,0.0,0.0,0.0,1.0
573,1.0,0.9532282379370476,1.0,0.0,0.0,0.0,0.0,1.0
574,1.0,0.5120904320299591,1.0,0.0,0.0,0.0,0.0,1.0
575,1.0,0.13754612873669736,1.0,0.0,0.0,0.0,0.0,1.0
576,1.0,0.06698213937066438,1.0,0.0,0.04426784968642053,0.0,0.0,1.0
577,0.9557321503135794,0.44614563066015217,0.9557321503135794,0.0,0.4436417182836204,0.0,0.0,1.0
578,0.5120904320299591,0.37454430329326166,0.5120904320299591,0.0,0.37454430329326166,0.0,0.0,1.0
579,0.13754612873669736,0.11483183905245352,0.13754612873669736,0.0,0.11483183905245352,0.0,0.0,1.0
580,0.06698213937066438,0.020210377307712083,0.06698213937066438,0.0,0.020210377307712083,0.0,0.0,0.9557321503135794
581,0.4904134803465727,0.002503912376531775,0.4904134803465727,0.0,0.002503912376531775,0.0,0.0,0.5120904320299591
582,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.13754612873669736
583,0.9772857103157561,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.022714289684243855
584,0.9974960876234682,0.04426784968642053,0.9974960876234682,0.0,0.0,0.0,0.0,0.002503912376531775
585,1.0,0.4879095679700409,1.0,0.0,0.0,0.0,0.0,0.0
586,1.0,0.8181860215768821,1.0,0.0,0.0,0.0,0.0,0.0
587,1.0,0.4893761423457152,1.0,0.0,0.0,0.0,0.0,0.0
588,1.0,0.13504221636016558,1.0,0.0,0.0,0.0,0.0,0.0
589,1.0,0.022714289684243855,1.0,0.0,0.0,0.0,0.0,0.0
590,1.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.0,0.0
591,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
592,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
593,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
594,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
595,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
596,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
597,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
598,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
599,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
600,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
601,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
602,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
603,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
604,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
605,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
606,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
607,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
608,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
609,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
610,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
611,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
612,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0
613,0.5563582817163796,0.04426784968642053,0.5563582817163796,0.0,0.0,0.0,0.0,0.0
614,0.6254556967067383,0.4879095679700409,0.6254556967067383,0.04426784968642053,0.0,0.0,0.0,0.0
615,0.8851681609475465,0.8624538712633025,0.8851681609475465,0.4436417182836204,0.0,0.0,0.0,0.0
616,0.9797896226922879,0.9330178606293357,0.9797896226922879,0.37454430329326166,0.0,0.0,0.0,0.0
617,0.9974960876234682,0.5095865196534273,0.9974960876234682,0.11483183905245352,0.0,0.0,0.0,0.0
618,1.0,0.13754612873669736,1.0,0.020210377307712083,0.0,0.0,0.0,0.0
619,1.0,0.022714289684243855,1.0,0.002503912376531775,0.0,0.0,0.0,0.0
620,1.0,0.002503912376531775,1.0,0.0,0.0,0.0,0.0,0.0
621,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
622,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
623,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0
624,0.5120904320299591,0.0,0.5120904320299591,0.0,0.0,0.0,0.0,0.0
625,0.13754612873669736,0.0,0.13754612873669736,0.0,0.0,0.0,0.0,0.0
626,0.06698213937066438,0.0,0.06698213937066438,0.0,0.04426784968642053,0.0,0.0,0.04426784968642053
627,0.4904134803465727,0.0,0.4904134803465727,0.0,0.4879095679700409,0.0,0.0,0.4879095679700409
628,0.8624538712633025,0.0,0.8624538712633025,0.0,0.8624538712633025,0.0,0.0,0.8624538712633025
629,0.9330178606293357,0.0,0.9330178606293357,0.0,0.9330178606293357,0.0,0.0,0.9330178606293357
630,0.5095865196534273,0.0,0.5095865196534273,0.0,0.5095865196534273,0.0,0.0,0.5095865196534273
631,0.13754612873669736,0.0,0.13754612873669736,0.0,0.13754612873669736,0.0,0.0,0.13754612873669736
632,0.022714289684243855,0.0,0.022714289684243855,0.0,0.022714289684243855,0.0,0.0,0.022714289684243855
