inter_scale,predictability,agent_H_NH,eff_visibility,sociality,dinamicity,durativity,telicity,iterativity,transitivity,tool_mediated,faces,ToM,EBL,EIA,gesticolare,simbolic_gestures,people_present,action_present,context_0,context_1,context_2,main_effector_0,main_effector_1,main_effector_2,main_effector_3,main_effector_4,main_effector_5,main_effector_6,main_effector_7,main_effector_8,main_effector_9,main_effector_10,main_effector_11,main_effector_12,main_effector_13,touch_0,touch_1,touch_2,multi_ag_vs_jointact_0,multi_ag_vs_jointact_1,multi_ag_vs_jointact_2,target_0,target_1,target_2,target_3,target_4
10,0.9974960876234682,0.8624538712633025,0.9974960876234682,0.9974960876234682,0.0,0.9974960876234682,0.5095865196534273,0.8624538712633025,0.5095865196534273,0.8624538712633025,0.0,0.5095865196534273,0.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,0.0,0.9974960876234682,0.0,0.0,0.0,0.8202398302395433,0.0,0.0,0.5095865196534273,0.0,0.0,0.0,0.0,0.4879095679700409,0.0,,0.0,0.5095865196534273,0.0,0.8624538712633025,0.9974960876234682,0.0,0.0,0.8624538712633025,0.5095865196534273,0.0,0.0,
11,1.0,0.9772857103157561,1.0,1.0,0.0,1.0,0.18181397842311792,0.9772857103157561,0.18181397842311792,0.9772857103157561,0.04426784968642053,0.13754612873669736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4906045732085552,0.0,0.0,0.13754612873669736,0.0,0.0,0.0,0.0,0.8624538712633025,0.0,,0.0,0.13754612873669736,0.0,0.9772857103157561,1.0,0.0,0.0,0.9772857103157561,0.13754612873669736,0.0,0.0,
12,1.0,0.9974960876234682,1.0,1.0,0.0,1.0,0.5106238576542848,0.9532282379370476,0.5106238576542848,0.9974960876234682,0.4436417182836204,0.022714289684243855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13538119901994133,0.0,0.0,0.022714289684243855,0.0,0.0,0.0,0.0,0.9330178606293357,0.0,,0.0,0.022714289684243855,0.0,0.9974960876234682,1.0,0.0,0.0,0.9532282379370476,0.022714289684243855,0.0,0.0,
13,1.0,1.0,1.0,1.0,0.0,1.0,0.8649577836398342,0.5120904320299591,0.8649577836398342,1.0,0.37454430329326166,0.002503912376531775,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.022771307041775563,0.0,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.5095865196534273,0.0,,0.0,0.002503912376531775,0.0,1.0,1.0,0.0,0.0,0.5120904320299591,0.002503912376531775,0.0,0.0,
14,0.9557321503135794,0.9557321503135794,0.9557321503135794,0.9557321503135794,0.0,0.9557321503135794,0.9330178606293357,0.13754612873669736,0.9330178606293357,0.9557321503135794,0.11483183905245352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9557321503135794,0.0,0.9557321503135794,0.0,0.0,0.0,0.002510197691599312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13754612873669736,0.0,,0.0,0.0,0.0,0.9557321503135794,0.9557321503135794,0.0,0.0,0.13754612873669736,0.0,0.0,0.0,
15,0.5120904320299591,0.5120904320299591,0.5120904320299591,0.5120904320299591,0.0,0.5120904320299591,0.5095865196534273,0.022714289684243855,0.5095865196534273,0.5120904320299591,0.020210377307712083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120904320299591,0.0,0.5120904320299591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022714289684243855,0.0,,0.0,0.0,0.0,0.5120904320299591,0.5120904320299591,0.0,0.0,0.022714289684243855,0.0,0.0,0.0,
16,0.13754612873669736,0.13754612873669736,0.13754612873669736,0.13754612873669736,0.0,0.13754612873669736,0.13754612873669736,0.002503912376531775,0.13754612873669736,0.13754612873669736,0.002503912376531775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13754612873669736,0.0,0.13754612873669736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002503912376531775,0.0,,0.0,0.0,0.0,0.13754612873669736,0.13754612873669736,0.0,0.0,0.002503912376531775,0.0,0.0,0.0,
17,0.06698213937066438,0.022714289684243855,0.022714289684243855,0.06698213937066438,0.0,0.06698213937066438,0.06698213937066438,0.0,0.06698213937066438,0.022714289684243855,0.0,0.04426784968642053,0.0,0.0,0.0,0.0,0.0,0.0,0.06698213937066438,0.0,0.022714289684243855,0.04426784968642053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04426784968642053,0.0,,0.0,0.04426784968642053,0.0,0.022714289684243855,0.06698213937066438,0.0,0.0,0.0,0.04426784968642053,0.0,0.0,
18,0.4904134803465727,0.002503912376531775,0.002503912376531775,0.4904134803465727,0.0,0.4904134803465727,0.4904134803465727,0.0,0.4904134803465727,0.002503912376531775,0.0,0.4879095679700409,0.0,0.0,0.0,0.0,0.0,0.0,0.4904134803465727,0.0,0.002503912376531775,0.4879095679700409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879095679700409,0.0,,0.0,0.4879095679700409,0.0,0.002503912376531775,0.4904134803465727,0.0,0.0,0.0,0.4879095679700409,0.0,0.0,
19,0.8624538712633025,0.04426784968642053,0.0,0.8624538712633025,0.0,0.8624538712633025,0.8624538712633025,0.04426784968642053,0.8624538712633025,0.04426784968642053,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.0,0.0,0.8624538712633025,0.0,0.0,0.8624538712633025,0.0,0.0,0.0,0.0,0.0,0.04426784968642053,0.0,0.04426784968642053,0.0,0.0,0.8181860215768821,0.0,,0.0,0.8181860215768821,0.0,0.04426784968642053,0.8624538712633025,0.0,0.0,0.04426784968642053,0.8624538712633025,0.0,0.0,
20,0.9772857103157561,0.4879095679700409,0.0,0.9772857103157561,0.0,0.9772857103157561,0.9772857103157561,0.4879095679700409,0.9330178606293357,0.4879095679700409,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.0,0.0,0.9772857103157561,0.0,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.0,0.4879095679700409,0.0,0.4879095679700409,0.0,0.0,0.4893761423457152,0.0,,0.0,0.4893761423457152,0.0,0.4879095679700409,0.9772857103157561,0.0,0.0,0.4879095679700409,0.9330178606293357,0.0,0.0,
21,0.9974960876234682,0.8624538712633025,0.0,0.9974960876234682,0.0,0.9974960876234682,0.9532282379370476,0.8624538712633025,0.5095865196534273,0.8624538712633025,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.0,0.0,0.9974960876234682,0.0,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.0474458759627186,0.8181860215768821,0.0,0.8181860215768821,0.0,0.0,0.13504221636016558,0.0,,0.0,0.13504221636016558,0.0,0.8624538712633025,0.9974960876234682,0.0,0.0,0.8624538712633025,0.5095865196534273,0.0,0.0,
22,1.0,0.9330178606293357,0.0,1.0,0.0,1.0,0.5120904320299591,0.9772857103157561,0.13754612873669736,0.9772857103157561,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5229370074876574,0.4893761423457152,0.0,0.4893761423457152,0.0,0.0,0.022714289684243855,0.0,,0.0,0.022714289684243855,0.0,0.9772857103157561,1.0,0.0,0.0,0.9772857103157561,0.13754612873669736,0.0,0.0,
23,1.0,0.5095865196534273,0.0,1.0,0.0,1.0,0.13754612873669736,0.9974960876234682,0.022714289684243855,0.9974960876234682,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.876924286342174,0.13504221636016558,0.04426784968642053,0.13504221636016558,0.0,0.0,0.002503912376531775,0.0,,0.0,0.002503912376531775,0.0,0.9974960876234682,1.0,0.0,0.0,0.9974960876234682,0.022714289684243855,0.0,0.0,
24,1.0,0.13754612873669736,0.0,1.0,0.0,1.0,0.022714289684243855,1.0,0.002503912376531775,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5245088684750612,0.022714289684243855,0.4879095679700409,0.022714289684243855,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.002503912376531775,0.0,0.0,
25,1.0,0.06698213937066438,0.0,1.0,0.0,1.0,0.046771762062952305,1.0,0.04426784968642053,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1447370110032807,0.002503912376531775,0.8624538712633025,0.002503912376531775,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04426784968642053,0.0,0.0,
26,1.0,0.44614563066015217,0.0,1.0,0.0,1.0,0.4879095679700409,1.0,0.4436417182836204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.024344967703965173,0.0,0.9772857103157561,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4436417182836204,0.0,0.0,
27,1.0,0.4188121529796822,0.0,1.0,0.0,1.0,0.8624538712633025,1.0,0.37454430329326166,1.0,0.0,1.0,0.0,0.0,0.04426784968642053,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0026836703585104422,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.37454430329326166,0.0,0.0,
28,1.0,0.6027414070224943,0.0,1.0,0.0,1.0,0.9772857103157561,1.0,0.11483183905245352,1.0,0.0,1.0,0.0,0.0,0.4879095679700409,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.11483183905245352,0.0,0.0,
29,1.0,0.8826642485710147,0.0,1.0,0.0,1.0,0.9974960876234682,1.0,0.020210377307712083,1.0,0.0,1.0,0.0,0.0,0.8624538712633025,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.020210377307712083,0.0,0.0,
30,0.9557321503135794,0.9797896226922879,0.0,1.0,0.04426784968642053,1.0,1.0,0.9557321503135794,0.046771762062952305,0.9557321503135794,0.0,1.0,0.0,0.0,0.9772857103157561,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9557321503135794,0.0,0.044378970740515444,0.0,0.0,0.0,,0.0,0.0,0.04426784968642053,0.9557321503135794,1.0,0.0,0.0,0.9557321503135794,0.002503912376531775,0.04426784968642053,0.0,
31,0.5120904320299591,0.9974960876234682,0.0,1.0,0.4879095679700409,1.0,1.0,0.5120904320299591,0.4879095679700409,0.5120904320299591,0.0,1.0,0.0,0.0,0.9974960876234682,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5120904320299591,0.0,0.48913431744126856,0.0,0.0,0.0,,0.0,0.0,0.4879095679700409,0.5120904320299591,1.0,0.0,0.0,0.5120904320299591,0.0,0.4879095679700409,0.0,
32,0.13754612873669736,1.0,0.0,1.0,0.8624538712633025,1.0,1.0,0.13754612873669736,0.8624538712633025,0.13754612873669736,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13754612873669736,0.0,0.8646188009800586,0.0,0.0,0.0,,0.0,0.0,0.8624538712633025,0.13754612873669736,1.0,0.0,0.0,0.13754612873669736,0.0,0.8624538712633025,0.0,
33,0.022714289684243855,1.0,0.04426784968642053,1.0,0.9772857103157561,1.0,1.0,0.022714289684243855,0.9772857103157561,0.022714289684243855,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022714289684243855,0.0,0.9797388906498238,0.0,0.0,0.0,,0.0,0.0,0.9772857103157561,0.022714289684243855,1.0,0.0,0.0,0.022714289684243855,0.04426784968642053,0.9772857103157561,0.0,
34,0.002503912376531775,1.0,0.4879095679700409,1.0,0.9974960876234682,1.0,1.0,0.002503912376531775,0.9974960876234682,0.002503912376531775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002503912376531775,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.9974960876234682,0.002503912376531775,1.0,0.0,0.0,0.002503912376531775,0.4879095679700409,0.9974960876234682,0.0,
35,0.0,1.0,0.8624538712633025,1.0,0.9557321503135794,1.0,0.9557321503135794,0.04426784968642053,0.9557321503135794,0.0,0.0,1.0,0.0,0.04426784968642053,0.9557321503135794,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04426784968642053,0.0,0.9581312269510839,0.04426784968642053,0.0,0.0,,0.0,0.04426784968642053,0.9557321503135794,0.0,1.0,0.0,0.0,0.0,0.8624538712633025,1.0,0.0,
36,0.04426784968642053,0.9557321503135794,0.9772857103157561,1.0,0.5120904320299591,1.0,0.5120904320299591,0.4879095679700409,0.5120904320299591,0.04426784968642053,0.0,1.0,0.0,0.4436417182836204,0.5120904320299591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436417182836204,0.04426784968642053,0.5133758802503308,0.4879095679700409,0.0,0.0,,0.0,0.4436417182836204,0.5120904320299591,0.04426784968642053,1.0,0.0,0.0,0.04426784968642053,0.9772857103157561,0.9557321503135794,0.0,
37,0.4879095679700409,0.5120904320299591,0.9532282379370476,1.0,0.13754612873669736,1.0,0.13754612873669736,0.8624538712633025,0.13754612873669736,0.4879095679700409,0.0,1.0,0.0,0.37454430329326166,0.13754612873669736,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37454430329326166,0.4879095679700409,0.13789139671154066,0.8181860215768821,0.0,0.0,,0.0,0.37454430329326166,0.13754612873669736,0.4879095679700409,1.0,0.0,0.0,0.4879095679700409,0.9532282379370476,0.5120904320299591,0.0,
38,0.8181860215768821,0.13754612873669736,0.5120904320299591,0.9557321503135794,0.022714289684243855,0.9557321503135794,0.022714289684243855,0.9330178606293357,0.022714289684243855,0.8181860215768821,0.0,0.9557321503135794,0.0,0.11483183905245352,0.022714289684243855,0.0,0.0,0.0,0.9557321503135794,0.0,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0,0.0,0.11483183905245352,0.8181860215768821,0.022771307041775563,0.4893761423457152,0.0,0.0,,0.0,0.11483183905245352,0.022714289684243855,0.8181860215768821,0.9557321503135794,0.0,0.0,0.8181860215768821,0.5120904320299591,0.13754612873669736,0.0,
39,0.5336439920321357,0.06698213937066438,0.13754612873669736,0.5563582817163796,0.002503912376531775,0.5563582817163796,0.046771762062952305,0.5095865196534273,0.046771762062952305,0.4893761423457152,0.0,0.5563582817163796,0.0,0.020210377307712083,0.002503912376531775,0.0,0.0,0.0,0.5563582817163796,0.0,0.0,0.5563582817163796,0.0,0.0,0.0,0.0,0.0,0.04426784968642053,0.020210377307712083,0.4893761423457152,0.002510197691599312,0.13504221636016558,0.0,0.0,,0.0,0.06447822699413261,0.002503912376531775,0.4893761423457152,0.5563582817163796,0.0,0.0,0.4893761423457152,0.18181397842311792,0.022714289684243855,0.0,
40,0.6229517843302065,0.4904134803465727,0.022714289684243855,0.6254556967067383,0.0,0.6254556967067383,0.4879095679700409,0.13754612873669736,0.4879095679700409,0.13504221636016558,0.0,0.6254556967067383,0.0,0.002503912376531775,0.0,0.0,0.0,0.0,0.6254556967067383,0.0,0.0,0.6254556967067383,0.0,0.0,0.0,0.0,0.0,0.4879095679700409,0.002503912376531775,0.13504221636016558,0.0,0.022714289684243855,0.0,0.0,,0.0,0.4904134803465727,0.0,0.13504221636016558,0.6254556967067383,0.0,0.0,0.13504221636016558,0.5106238576542848,0.002503912376531775,0.0,
41,0.8851681609475465,0.8624538712633025,0.002503912376531775,0.8851681609475465,0.0,0.8851681609475465,0.8624538712633025,0.06698213937066438,0.8624538712633025,0.06698213937066438,0.0,0.8851681609475465,0.0,0.0,0.0,0.0,0.0,0.0,0.8851681609475465,0.0,0.0,0.8851681609475465,0.0,0.0,0.0,0.0,0.0474458759627186,0.8624538712633025,0.0,0.022714289684243855,0.0,0.002503912376531775,0.0,0.0,,0.0,0.8624538712633025,0.0,0.06698213937066438,0.8851681609475465,0.0,0.0,0.06698213937066438,0.8649577836398342,0.0,0.0,
42,0.9355217730058675,0.9772857103157561,0.0,0.9797896226922879,0.0,0.9797896226922879,0.9330178606293357,0.4904134803465727,0.9330178606293357,0.4904134803465727,0.0,0.9797896226922879,0.0,0.0,0.0,0.0,0.0,0.0,0.9797896226922879,0.0,0.0,0.9797896226922879,0.0,0.0,0.0,0.0,0.5229370074876574,0.9330178606293357,0.0,0.002503912376531775,0.0,0.04426784968642053,0.0,0.0,,0.0,0.9772857103157561,0.0,0.4904134803465727,0.9797896226922879,0.0,0.0,0.4904134803465727,0.9330178606293357,0.0,0.0,
43,0.5538543693398477,0.9974960876234682,0.0,0.9974960876234682,0.0,0.9974960876234682,0.5095865196534273,0.8624538712633025,0.5095865196534273,0.8624538712633025,0.0,0.9974960876234682,0.0,0.0,0.04426784968642053,0.0,0.0,0.0,0.9974960876234682,0.0,0.0,0.9974960876234682,0.0,0.0,0.0,0.0,0.876924286342174,0.5095865196534273,0.04426784968642053,0.0,0.0,0.4879095679700409,0.0,0.0,,0.0,0.9974960876234682,0.0,0.8624538712633025,0.9974960876234682,0.0,0.0,0.8624538712633025,0.5095865196534273,0.0,0.0,
44,0.6254556967067383,1.0,0.0,1.0,0.0,1.0,0.18181397842311792,0.9772857103157561,0.18181397842311792,0.9772857103157561,0.0,1.0,0.0,0.0,0.4436417182836204,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5245088684750612,0.18181397842311792,0.4436417182836204,0.0,0.0,0.8181860215768821,0.0,0.0,,0.0,1.0,0.0,0.9772857103157561,1.0,0.0,0.0,0.9772857103157561,0.18181397842311792,0.0,0.0,
45,0.8851681609475465,1.0,0.0,1.0,0.0,1.0,0.5106238576542848,0.9532282379370476,0.5106238576542848,0.9532282379370476,0.0,1.0,0.0,0.0,0.37454430329326166,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1447370110032807,0.5106238576542848,0.37454430329326166,0.0,0.0,0.4893761423457152,0.0,0.0,,0.0,1.0,0.0,0.9532282379370476,1.0,0.0,0.0,0.9532282379370476,0.5106238576542848,0.0,0.0,
46,0.9797896226922879,1.0,0.0,1.0,0.0,1.0,0.8649577836398342,0.5563582817163796,0.8649577836398342,0.5563582817163796,0.0,1.0,0.0,0.0,0.11483183905245352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07179084366668377,0.8649577836398342,0.11483183905245352,0.0,0.0,0.13504221636016558,0.0,0.0,,0.0,1.0,0.0,0.5563582817163796,1.0,0.0,0.0,0.5563582817163796,0.8649577836398342,0.0,0.0,
47,0.9974960876234682,1.0,0.0,1.0,0.0,1.0,0.9330178606293357,0.6254556967067383,0.9330178606293357,0.6254556967067383,0.0,1.0,0.0,0.0,0.020210377307712083,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5256206778461678,0.9330178606293357,0.020210377307712083,0.0,0.0,0.022714289684243855,0.0,0.0,,0.0,0.9557321503135794,0.0,0.6254556967067383,1.0,0.0,0.0,0.6254556967067383,0.9330178606293357,0.0,0.0,
48,1.0,1.0,0.0,1.0,0.0,1.0,0.5538543693398477,0.8851681609475465,0.5538543693398477,0.8851681609475465,0.0,1.0,0.0,0.0,0.002503912376531775,0.0,0.0,0.0,1.0,0.0,0.04426784968642053,0.9557321503135794,0.0,0.0,0.0,0.0,0.876924286342174,0.5095865196534273,0.046771762062952305,0.0,0.0,0.002503912376531775,0.0,0.0,,0.0,0.5563582817163796,0.0,0.8851681609475465,1.0,0.0,0.0,0.8851681609475465,0.5538543693398477,0.0,0.0,
49,1.0,1.0,0.0,1.0,0.0,1.0,0.6254556967067383,0.9797896226922879,0.6254556967067383,0.9797896226922879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4879095679700409,0.5120904320299591,0.0,0.0,0.0,0.0,0.5245088684750612,0.13754612873669736,0.4879095679700409,0.0,0.0,0.0,0.0,0.0,,0.0,0.6254556967067383,0.0,0.9797896226922879,1.0,0.0,0.0,0.9797896226922879,0.6254556967067383,0.0,0.0,
50,0.9557321503135794,0.9557321503135794,0.0,0.9557321503135794,0.0,1.0,0.840900311261126,0.9974960876234682,0.840900311261126,0.9974960876234682,0.0,0.9557321503135794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8181860215768821,0.13754612873669736,0.0,0.0,0.0,0.0,0.1447370110032807,0.022714289684243855,0.8181860215768821,0.0,0.0,0.0,0.0,0.0,,0.0,0.840900311261126,0.0,0.9974960876234682,1.0,0.0,0.0,0.9974960876234682,0.840900311261126,0.0,0.0,
51,0.5120904320299591,0.5120904320299591,0.0,0.5120904320299591,0.0,1.0,0.49188005472224694,1.0,0.49188005472224694,1.0,0.0,0.5120904320299591,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4893761423457152,0.022714289684243855,0.0,0.0,0.0,0.0,0.024344967703965173,0.002503912376531775,0.4893761423457152,0.0,0.0,0.0,0.0,0.0,,0.0,0.49188005472224694,0.0,1.0,1.0,0.0,0.0,1.0,0.49188005472224694,0.0,0.0,
52,0.13754612873669736,0.13754612873669736,0.0,0.13754612873669736,0.0,0.9557321503135794,0.13504221636016558,0.9557321503135794,0.13504221636016558,0.9557321503135794,0.0,0.13754612873669736,0.0,0.0,0.0,0.0,0.0,0.0,0.9557321503135794,0.0,0.13504221636016558,0.002503912376531775,0.0,0.0,0.0,0.0,0.0026836703585104422,0.0,0.13504221636016558,0.0,0.0,0.0,0.0,0.0,,0.0,0.13504221636016558,0.0,0.9557321503135794,0.9557321503135794,0.0,0.0,0.9557321503135794,0.13504221636016558,0.0,0.0,
